년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2018-05,제주시,용담2동,면세점,95589,10560775431,18540706.78,2020-12-15
2018-05,제주시,용담2동,비알콜 음료점업,22350,208312550,18540706.78,2020-12-15
2018-05,제주시,용담2동,빵 및 과자류 소매업,3844,57212050,18540706.78,2020-12-15
2018-05,제주시,용담2동,서양식 음식점업,3446,96179340,18540706.78,2020-12-15
2018-05,제주시,용담2동,수산물 소매업,1774,160856980,18540706.78,2020-12-15
2018-05,제주시,용담2동,슈퍼마켓,15147,334775830,18540706.78,2020-12-15
2018-05,제주시,용담2동,스포츠 및 레크레이션 용품 임대업,177,9751000,18540706.78,2020-12-15
2018-05,제주시,용담2동,여관업,459,45704393,18540706.78,2020-12-15
2018-05,제주시,용담2동,여행사업,512,43388100,18540706.78,2020-12-15
2018-05,제주시,용담2동,욕탕업,1308,17755100,18540706.78,2020-12-15
2018-05,제주시,용담2동,육류 소매업,569,69429290,18540706.78,2020-12-15
2018-05,제주시,용담2동,일식 음식점업,2095,186261250,18540706.78,2020-12-15
2018-05,제주시,용담2동,자동차 임대업,9400,928888421,18540706.78,2020-12-15
2018-05,제주시,용담2동,중식 음식점업,994,38030000,18540706.78,2020-12-15
2018-05,제주시,용담2동,차량용 주유소 운영업,12776,820466232,18540706.78,2020-12-15
2018-05,제주시,용담2동,체인화 편의점,49871,343373530,18540706.78,2020-12-15
2018-05,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",14403,150244800,18540706.78,2020-12-15
2018-05,제주시,용담2동,한식 음식점업,37385,1459229375,18540706.78,2020-12-15
2018-05,제주시,용담2동,화장품 및 방향제 소매업,68,13454298,18540706.78,2020-12-15
2018-05,제주시,우도면,과실 및 채소 소매업,622,14556500,1739751.189,2020-12-15
2018-05,제주시,우도면,그외 기타 분류안된 오락관련 서비스업,1,25000,1739751.189,2020-12-15
2018-05,제주시,우도면,기타 주점업,16,2140000,1739751.189,2020-12-15
2018-05,제주시,우도면,기타음식료품위주종합소매업,735,18832690,1739751.189,2020-12-15
2018-05,제주시,우도면,내항 여객 운송업,8585,264063604,1739751.189,2020-12-15
2018-05,제주시,우도면,비알콜 음료점업,1371,26424100,1739751.189,2020-12-15
2018-05,제주시,우도면,빵 및 과자류 소매업,646,9453100,1739751.189,2020-12-15
2018-05,제주시,우도면,서양식 음식점업,1821,30556500,1739751.189,2020-12-15
2018-05,제주시,우도면,수산물 소매업,84,5480000,1739751.189,2020-12-15
2018-05,제주시,우도면,슈퍼마켓,928,19820030,1739751.189,2020-12-15
2018-05,제주시,우도면,스포츠 및 레크레이션 용품 임대업,588,27670300,1739751.189,2020-12-15
2018-05,제주시,우도면,여관업,447,7202500,1739751.189,2020-12-15
2018-05,제주시,우도면,여행사업,187,15350000,1739751.189,2020-12-15
2018-05,제주시,우도면,육류 소매업,49,3354300,1739751.189,2020-12-15
2018-05,제주시,우도면,일식 음식점업,70,4200000,1739751.189,2020-12-15
2018-05,제주시,우도면,자동차 임대업,161,3180000,1739751.189,2020-12-15
2018-05,제주시,우도면,중식 음식점업,142,5216000,1739751.189,2020-12-15
2018-05,제주시,우도면,차량용 가스 충전업,33,2675000,1739751.189,2020-12-15
2018-05,제주시,우도면,차량용 주유소 운영업,289,20537398,1739751.189,2020-12-15
2018-05,제주시,우도면,체인화 편의점,2106,17646740,1739751.189,2020-12-15
2018-05,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",776,9478500,1739751.189,2020-12-15
2018-05,제주시,우도면,한식 음식점업,5322,184079500,1739751.189,2020-12-15
2018-05,제주시,이도1동,건강보조식품 소매업,145,38726100,11021965.5,2020-12-15
2018-05,제주시,이도1동,과실 및 채소 소매업,3341,223251515,11021965.5,2020-12-15
2018-05,제주시,이도1동,관광 민예품 및 선물용품 소매업,81,15901200,11021965.5,2020-12-15
2018-05,제주시,이도1동,그외 기타 스포츠시설 운영업,3,83000,11021965.5,2020-12-15
2018-05,제주시,이도1동,그외 기타 종합 소매업,1049,539429000,11021965.5,2020-12-15
2018-05,제주시,이도1동,기타 수상오락 서비스업,17,712000,11021965.5,2020-12-15
2018-05,제주시,이도1동,기타 외국식 음식점업,274,9758100,11021965.5,2020-12-15
2018-05,제주시,이도1동,기타 주점업,289,56470100,11021965.5,2020-12-15
2018-05,제주시,이도1동,기타음식료품위주종합소매업,46,1174200,11021965.5,2020-12-15
2018-05,제주시,이도1동,비알콜 음료점업,1325,14900670,11021965.5,2020-12-15
2018-05,제주시,이도1동,빵 및 과자류 소매업,2701,45862295,11021965.5,2020-12-15
2018-05,제주시,이도1동,서양식 음식점업,812,22775900,11021965.5,2020-12-15
2018-05,제주시,이도1동,수산물 소매업,4484,329029826,11021965.5,2020-12-15
2018-05,제주시,이도1동,슈퍼마켓,8525,197153755,11021965.5,2020-12-15
2018-05,제주시,이도1동,스포츠 및 레크레이션 용품 임대업,615,75326040,11021965.5,2020-12-15
2018-05,제주시,이도1동,여관업,498,22669250,11021965.5,2020-12-15
2018-05,제주시,이도1동,욕탕업,33,3177800,11021965.5,2020-12-15
2018-05,제주시,이도1동,육류 소매업,1111,43812750,11021965.5,2020-12-15
2018-05,제주시,이도1동,일반유흥 주점업,612,228578000,11021965.5,2020-12-15
2018-05,제주시,이도1동,일식 음식점업,819,31322000,11021965.5,2020-12-15
2018-05,제주시,이도1동,전시 및 행사 대행업,13,1043000,11021965.5,2020-12-15
2018-05,제주시,이도1동,중식 음식점업,815,16415506,11021965.5,2020-12-15
2018-05,제주시,이도1동,차량용 주유소 운영업,928,42947653,11021965.5,2020-12-15
2018-05,제주시,이도1동,체인화 편의점,12271,98245370,11021965.5,2020-12-15
2018-05,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",396,6085030,11021965.5,2020-12-15
2018-05,제주시,이도1동,한식 음식점업,11226,416093597,11021965.5,2020-12-15
2018-05,제주시,이도1동,호텔업,1027,315485440,11021965.5,2020-12-15
2018-05,제주시,이도1동,화장품 및 방향제 소매업,490,20562400,11021965.5,2020-12-15
2018-05,제주시,이도2동,건강보조식품 소매업,131,24308100,58471100.35,2020-12-15
2018-05,제주시,이도2동,과실 및 채소 소매업,5305,437231616,58471100.35,2020-12-15
2018-05,제주시,이도2동,관광 민예품 및 선물용품 소매업,125,13323500,58471100.35,2020-12-15
2018-05,제주시,이도2동,그외 기타 스포츠시설 운영업,10,1213000,58471100.35,2020-12-15
2018-05,제주시,이도2동,그외 기타 종합 소매업,13,3323000,58471100.35,2020-12-15
2018-05,제주시,이도2동,기타 외국식 음식점업,2180,100764138,58471100.35,2020-12-15
2018-05,제주시,이도2동,기타 주점업,1007,205547000,58471100.35,2020-12-15
2018-05,제주시,이도2동,기타음식료품위주종합소매업,4,102500,58471100.35,2020-12-15
2018-05,제주시,이도2동,마사지업,33,5300000,58471100.35,2020-12-15
2018-05,제주시,이도2동,비알콜 음료점업,16435,187365412,58471100.35,2020-12-15
2018-05,제주시,이도2동,빵 및 과자류 소매업,13635,220618788,58471100.35,2020-12-15
2018-05,제주시,이도2동,서양식 음식점업,11197,293602830,58471100.35,2020-12-15
2018-05,제주시,이도2동,수산물 소매업,655,78327156,58471100.35,2020-12-15
2018-05,제주시,이도2동,슈퍼마켓,67001,3651852171,58471100.35,2020-12-15
2018-05,제주시,이도2동,스포츠 및 레크레이션 용품 임대업,1612,243729555,58471100.35,2020-12-15
2018-05,제주시,이도2동,여관업,1297,185105813,58471100.35,2020-12-15
2018-05,제주시,이도2동,여행사업,171,57455062,58471100.35,2020-12-15
2018-05,제주시,이도2동,욕탕업,682,8993500,58471100.35,2020-12-15
2018-05,제주시,이도2동,육류 소매업,2458,170481025,58471100.35,2020-12-15
2018-05,제주시,이도2동,일반유흥 주점업,2030,237112900,58471100.35,2020-12-15
2018-05,제주시,이도2동,일식 음식점업,6048,299986350,58471100.35,2020-12-15
2018-05,제주시,이도2동,자동차 임대업,183,8090000,58471100.35,2020-12-15
2018-05,제주시,이도2동,전시 및 행사 대행업,1270,75305840,58471100.35,2020-12-15
2018-05,제주시,이도2동,중식 음식점업,3451,109798950,58471100.35,2020-12-15
2018-05,제주시,이도2동,차량용 가스 충전업,191,19523580,58471100.35,2020-12-15
2018-05,제주시,이도2동,차량용 주유소 운영업,14025,723525854,58471100.35,2020-12-15
2018-05,제주시,이도2동,체인화 편의점,77634,667858750,58471100.35,2020-12-15
2018-05,제주시,이도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",15459,212179265,58471100.35,2020-12-15
2018-05,제주시,이도2동,한식 음식점업,87375,3644791251,58471100.35,2020-12-15
2018-05,제주시,이도2동,화장품 및 방향제 소매업,3900,168723770,58471100.35,2020-12-15
2018-05,제주시,이호동,건강보조식품 소매업,86,53998100,4840904.025,2020-12-15
2018-05,제주시,이호동,과실 및 채소 소매업,11,3948000,4840904.025,2020-12-15
2018-05,제주시,이호동,관광 민예품 및 선물용품 소매업,235,5190000,4840904.025,2020-12-15
2018-05,제주시,이호동,그외 기타 종합 소매업,5,2526500,4840904.025,2020-12-15
2018-05,제주시,이호동,기타 수상오락 서비스업,8,4550000,4840904.025,2020-12-15
2018-05,제주시,이호동,기타 외국식 음식점업,201,2412500,4840904.025,2020-12-15
2018-05,제주시,이호동,기타음식료품위주종합소매업,3,132000,4840904.025,2020-12-15
2018-05,제주시,이호동,비알콜 음료점업,749,8247780,4840904.025,2020-12-15
2018-05,제주시,이호동,빵 및 과자류 소매업,418,4335950,4840904.025,2020-12-15
2018-05,제주시,이호동,서양식 음식점업,671,11406320,4840904.025,2020-12-15
2018-05,제주시,이호동,수산물 소매업,114,18066000,4840904.025,2020-12-15
2018-05,제주시,이호동,슈퍼마켓,1525,26543610,4840904.025,2020-12-15
2018-05,제주시,이호동,스포츠 및 레크레이션 용품 임대업,217,8825000,4840904.025,2020-12-15
2018-05,제주시,이호동,여관업,144,27438880,4840904.025,2020-12-15
2018-05,제주시,이호동,여행사업,9,4124050,4840904.025,2020-12-15
2018-05,제주시,이호동,욕탕업,169,18805000,4840904.025,2020-12-15
2018-05,제주시,이호동,육류 소매업,42,5124856,4840904.025,2020-12-15
2018-05,제주시,이호동,일식 음식점업,54,2090000,4840904.025,2020-12-15
2018-05,제주시,이호동,자동차 임대업,1433,106397000,4840904.025,2020-12-15
2018-05,제주시,이호동,중식 음식점업,430,11398000,4840904.025,2020-12-15
2018-05,제주시,이호동,차량용 가스 충전업,53,5601750,4840904.025,2020-12-15
2018-05,제주시,이호동,차량용 주유소 운영업,3576,280999633,4840904.025,2020-12-15
2018-05,제주시,이호동,체인화 편의점,8741,78531340,4840904.025,2020-12-15
2018-05,제주시,이호동,한식 음식점업,2955,189544270,4840904.025,2020-12-15
2018-05,제주시,이호동,화장품 및 방향제 소매업,2,148000,4840904.025,2020-12-15
2018-05,제주시,일도1동,건강보조식품 소매업,32,1609200,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,과실 및 채소 소매업,3355,169438315,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,관광 민예품 및 선물용품 소매업,188,4730600,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,그외 기타 종합 소매업,1,140000,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,기타 외국식 음식점업,345,8588700,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,기타 주점업,179,27323000,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,기타음식료품위주종합소매업,4,1880400,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,비알콜 음료점업,2310,25372460,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,빵 및 과자류 소매업,1751,41005700,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,서양식 음식점업,1078,23885730,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,수산물 소매업,7899,603086200,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,슈퍼마켓,1073,16499680,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,스포츠 및 레크레이션 용품 임대업,11735,1411788089,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,여관업,411,35372766,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,여행사업,172,10192600,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,욕탕업,40,1011400,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,육류 소매업,942,55826500,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,일반유흥 주점업,93,8972000,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,일식 음식점업,1078,41338500,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,전시 및 행사 대행업,11,317400,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,중식 음식점업,569,18687000,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,체인화 편의점,8330,76350000,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",1695,22261815,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,한식 음식점업,10860,360349727,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,호텔업,45,4020000,3460020.6210000003,2020-12-15
2018-05,제주시,일도1동,화장품 및 방향제 소매업,1994,56059070,3460020.6210000003,2020-12-15
2018-05,제주시,일도2동,건강보조식품 소매업,62,3797400,28291659.08,2020-12-15
2018-05,제주시,일도2동,과실 및 채소 소매업,1523,99021270,28291659.08,2020-12-15
2018-05,제주시,일도2동,관광 민예품 및 선물용품 소매업,9,618000,28291659.08,2020-12-15
2018-05,제주시,일도2동,그외 기타 스포츠시설 운영업,2,42000,28291659.08,2020-12-15
2018-05,제주시,일도2동,그외 기타 종합 소매업,26491,1993092850,28291659.08,2020-12-15
2018-05,제주시,일도2동,기타 대형 종합 소매업,3600,126545710,28291659.08,2020-12-15
2018-05,제주시,일도2동,기타 외국식 음식점업,1227,53663321,28291659.08,2020-12-15
2018-05,제주시,일도2동,기타 주점업,1203,245429500,28291659.08,2020-12-15
2018-05,제주시,일도2동,기타음식료품위주종합소매업,3,71000,28291659.08,2020-12-15
2018-05,제주시,일도2동,마사지업,4,960000,28291659.08,2020-12-15
2018-05,제주시,일도2동,비알콜 음료점업,1693,22644410,28291659.08,2020-12-15
2018-05,제주시,일도2동,빵 및 과자류 소매업,7981,132236743,28291659.08,2020-12-15
2018-05,제주시,일도2동,서양식 음식점업,1979,43968500,28291659.08,2020-12-15
2018-05,제주시,일도2동,수산물 소매업,363,39219500,28291659.08,2020-12-15
2018-05,제주시,일도2동,슈퍼마켓,23575,531581320,28291659.08,2020-12-15
2018-05,제주시,일도2동,스포츠 및 레크레이션 용품 임대업,1037,91766450,28291659.08,2020-12-15
2018-05,제주시,일도2동,여관업,208,9936000,28291659.08,2020-12-15
2018-05,제주시,일도2동,여행사업,258,43859810,28291659.08,2020-12-15
2018-05,제주시,일도2동,욕탕업,55,689012,28291659.08,2020-12-15
2018-05,제주시,일도2동,육류 소매업,1091,80712519,28291659.08,2020-12-15
2018-05,제주시,일도2동,일반유흥 주점업,1129,230519600,28291659.08,2020-12-15
2018-05,제주시,일도2동,일식 음식점업,1530,120996700,28291659.08,2020-12-15
2018-05,제주시,일도2동,전시 및 행사 대행업,138,2208500,28291659.08,2020-12-15
2018-05,제주시,일도2동,중식 음식점업,762,19869000,28291659.08,2020-12-15
